Price,Close,High,Low,Open,Volume
Ticker,BIGEN.IS,BIGEN.IS,BIGEN.IS,BIGEN.IS,BIGEN.IS
Date,,,,,
2025-05-07,14.140000343322754,14.5600004196167,14.020000457763672,14.170000076293945,9357851
2025-05-08,14.680000305175781,15.279999732971191,14.09000015258789,14.220000267028809,16074360
2025-05-09,15.40999984741211,15.760000228881836,14.5600004196167,14.5600004196167,15283760
2025-05-12,15.380000114440918,15.970000267028809,15.069999694824219,15.5,13627500
2025-05-13,16.149999618530273,16.299999237060547,15.100000381469727,15.359999656677246,16749340
2025-05-14,16.780000686645508,16.979999542236328,15.739999771118164,16.229999542236328,14287640
2025-05-15,17.6299991607666,18.079999923706055,16.579999923706055,16.780000686645508,14958510
2025-05-16,18.18000030517578,18.389999389648438,17.559999465942383,17.850000381469727,11175340
2025-05-20,18.200000762939453,18.950000762939453,17.450000762939453,18.200000762939453,13828530
2025-05-21,16.3799991607666,19.229999542236328,16.3799991607666,18.260000228881836,16751600
2025-05-22,14.75,15.819999694824219,14.75,15.319999694824219,21452440
2025-05-23,13.279999732971191,14.3100004196167,13.279999732971191,13.949999809265137,68289050
2025-05-26,11.979999542236328,12.800000190734863,11.960000038146973,12.569999694824219,79701400
2025-05-27,12.239999771118164,12.609999656677246,12.010000228881836,12.210000038146973,57120940
2025-05-28,12.329999923706055,12.569999694824219,12.130000114440918,12.25,24357610
2025-05-29,11.550000190734863,12.470000267028809,11.350000381469727,12.40999984741211,26562230
2025-05-30,11.199999809265137,11.609999656677246,11.170000076293945,11.609999656677246,3924459
