Price,Close,High,Low,Open,Volume
Ticker,SAHOL.IS,SAHOL.IS,SAHOL.IS,SAHOL.IS,SAHOL.IS
Date,,,,,
2024-12-10,95.27352905273438,97.10570636149309,94.45386226430449,97.10570636149309,12536396
2024-12-11,94.1163558959961,95.80389304141588,93.77884993832775,95.27352863853079,9828330
2024-12-12,93.87528228759766,95.65924871504356,93.44134709286807,94.50208329104576,10508284
2024-12-13,95.46638488769531,95.94853834672408,92.62168242225678,93.39312354245604,9875697
2024-12-16,93.97171020507812,95.90032412294184,93.87528098060059,95.61103644950923,7699487
2024-12-17,95.32173919677734,95.94854017688618,93.48955454610461,94.01992630398395,11732822
2024-12-18,94.30921936035156,96.23783319302069,93.24847586672121,95.17708969939034,15960686
2024-12-19,91.22343444824219,94.01992602713145,90.50020424803348,93.82706758324035,13932532
2024-12-20,90.64485168457031,91.85023535058853,90.16269821816303,91.4645111060471,10100692
2024-12-23,88.71623992919922,91.75380831123418,88.52338148088008,91.36808405751768,9564490
2024-12-24,91.07878875732422,91.51273130037018,87.75193271269613,88.76445795605852,11138784
2024-12-25,95.41816711425781,95.70746213406855,92.7181121433621,93.29669482590562,10979469
2024-12-26,95.80389404296875,97.68429701034147,94.21278610352358,95.41816979142475,15005522
2024-12-27,96.62355041503906,97.00927465435034,94.50207813444393,95.85210929349444,9882139
2024-12-30,94.45386505126953,97.39500426140059,94.26100659952384,96.81642154908516,10385337
2024-12-31,92.57347106933594,96.43069903055826,92.57347106933594,94.45386675760042,25834149
2025-01-02,96.14140319824219,96.14140319824219,92.47704107952957,93.05562379752857,20687940
2025-01-03,98.45574188232422,99.0343246029971,96.3824803892578,96.3824803892578,16496247
2025-01-06,100.77007293701172,101.73437985506925,97.6842937420588,98.7450298805065,22403118
2025-01-07,99.1307601928711,101.1558033734504,99.1307601928711,100.48078407520504,13146005
2025-01-08,97.87715911865234,99.22719037101496,96.33426941184297,98.84146610504301,19498511
2025-01-09,100.57721710205078,101.15579979646,97.29857202429434,98.64860321596795,16103665
2025-01-10,97.68429565429688,100.4807798857445,96.62355213800646,100.28792144118881,11604489
2025-01-13,93.58599090576172,98.16644884315399,93.39312510467731,97.49142957497567,22616286
2025-01-14,91.56094360351562,94.59851202196649,91.36808515288439,94.06814760419145,36128286
2025-01-15,92.57347106933594,93.29670131206512,91.46451655906881,91.75381159899189,19919170
2025-01-16,94.21278381347656,94.88780307654031,91.65737634290339,94.11635459220403,29400774
2025-01-17,96.04496765136719,96.28604438109305,93.24847611513162,94.0681428818619,16940727
2025-01-20,96.81642150878906,97.29857499503096,94.69494175507769,96.91285073462177,16676141
2025-01-21,96.18962097167969,97.87715818170916,95.9967625190791,96.38247942428028,15809163
2025-01-22,98.45574188232422,98.64860769393415,96.1896219347263,96.43069868142989,16857415
2025-01-23,98.9378890991211,99.80576680361158,97.58785793181124,98.84145987797282,26578895
2025-01-24,98.35930633544922,99.4200424813767,97.58785785273214,99.13075481816628,13710914
2025-01-27,98.35930633544922,98.74503057680775,96.28604497559033,97.20214096845159,15113790
2025-01-28,99.32361602783203,100.28792297955856,97.78072637648523,98.64860410445473,18264686
2025-01-29,98.74503326416016,100.09506446711723,98.26287978860965,99.61291099156671,13080908
2025-01-30,99.1307601928711,101.1558033734504,98.45574089462575,99.03432360949435,14553264
2025-01-31,96.33426666259766,99.80577024311648,96.33426666259766,99.80577024311648,14356533
2025-02-03,92.7181167602539,95.5146084483896,91.22343801193428,95.36996093128153,29293359
2025-02-04,92.5252456665039,93.97170604080304,91.2716510896914,93.20026492209026,32628693
2025-02-05,92.2359619140625,94.1163575374953,91.4645134055844,92.66989710190754,24044766
2025-02-06,93.53777313232422,94.88780431905174,92.81454292769284,92.81454292769284,22786535
2025-02-07,94.79137420654297,95.75568113699782,92.52524703431165,93.39312474313662,28260122
2025-02-10,93.29669952392578,94.79137827308358,92.86276432943653,94.79137827308358,12703907
2025-02-11,93.63420104980469,93.77884856013051,92.42881739221946,93.39312431828763,13688861
2025-02-12,94.88780212402344,95.32173729393286,93.34491252791695,93.73062940913513,27015822
2025-02-13,97.97358703613281,98.74503555776374,95.3217428590092,95.51460866795611,24309433
2025-02-14,96.91284942626953,98.45573908999847,96.62355439559863,97.97358561026579,10019830
2025-02-17,96.09318542480469,97.49142750688486,95.80389040785394,97.1057032699765,10832051
2025-02-18,97.58786010742188,98.16645016136653,95.22531102976775,95.94854124012042,18006096
2025-02-19,95.75568389892578,98.07001471310838,95.4181705778691,97.20214433632901,13658729
2025-02-20,97.78072357177734,97.87715279276843,93.92349587551061,95.90032065560052,26899859
2025-02-21,96.81642150878906,99.13075971416585,93.05562284468658,97.78072848127286,34018448
2025-02-24,93.24848175048828,98.35931167237439,93.05562329788361,98.07001663638898,21207072
2025-02-25,89.48768615722656,93.34491388198498,89.34303864613251,93.29669559259429,26425051
2025-02-26,91.03057861328125,91.65737960950848,89.72876568701133,89.72876568701133,21196813
2025-02-27,94.06814575195312,94.83958689636638,90.50020562890305,90.93414816989628,24168117
2025-02-28,93.34491729736328,95.17709464799827,92.38061033089085,93.77885248944456,20101925
2025-03-03,96.81642150878906,100.28792513831506,94.69494175507769,94.74316004653322,24132406
2025-03-04,98.45574188232422,99.61291468074845,93.82707275986266,94.98423820120844,29912372
2025-03-05,103.08441162109375,103.47013586201236,99.6129081669823,99.6129081669823,25366671
2025-03-06,103.8558578491211,104.91660140303954,99.4200472532853,104.62730636886572,27623460
2025-03-07,102.89154815673828,104.14515012889888,101.73438276480398,103.37370162955725,15906732
2025-03-10,102.21653747558594,104.24158061453568,101.15580129395305,102.98798598427071,14983219
2025-03-11,102.50582885742188,103.95228924191751,101.6379511553089,102.31296305857568,14664415
2025-03-12,104.14514923095703,105.97733388328763,102.98798384899985,103.18084229363336,20652847
2025-03-13,104.7237319946289,105.49518048785457,103.66299583425217,104.24157852563238,21062265
2025-03-14,103.56656646728516,105.39875111832974,103.37370066570895,104.91659765000632,13909162
2025-03-17,104.04872131347656,105.68804018465367,103.08441436405987,103.85585550934633,27668324
2025-03-18,101.73438262939453,104.53087423943806,101.5415241833549,103.56656729508362,19885519
2025-03-19,91.56094360351562,97.39500369858916,91.56094360351562,95.36996053864802,33346217
2025-03-20,85.82331848144531,91.03057747870145,83.5571986221711,90.16269975297907,93129931
2025-03-21,77.24098205566406,85.77509674173481,77.24098205566406,84.85900811963805,84944917
2025-03-24,78.0606460571289,80.18212579935503,74.44449492989172,78.3499410901392,71832433
2025-03-25,82.9303970336914,84.08756242156284,78.83209252911945,80.27855294249778,55627432
2025-03-26,81.48394012451172,82.35181788127723,80.27855639485918,81.48394012451172,39432163
2025-03-27,79.21781921386719,83.07504710150938,78.97674247088955,82.44824609835186,39016113
2025-03-28,81.05000305175781,81.0982139855828,78.15708216744159,79.12138912888032,43592353
2025-04-02,79.75,80.9000015258789,79.5,80.8499984741211,26766852
2025-04-03,79.6500015258789,81.75,79.5999984741211,80.0,20821975
2025-04-04,79.69999694824219,80.55000305175781,78.44999694824219,79.69999694824219,26108727
2025-04-07,80.0999984741211,81.1500015258789,75.55000305175781,77.5,44019849
2025-04-08,80.80000305175781,81.80000305175781,79.75,81.3499984741211,26462561
2025-04-09,77.6500015258789,80.30000305175781,77.6500015258789,80.0,30076615
2025-04-10,78.25,81.0999984741211,78.25,80.6500015258789,31251214
2025-04-11,77.80000305175781,78.5999984741211,76.4000015258789,78.55000305175781,26569184
2025-04-14,77.4000015258789,79.25,77.19999694824219,78.75,28621343
2025-04-15,76.9000015258789,78.30000305175781,76.80000305175781,77.5999984741211,17279146
2025-04-16,76.5,77.5,74.6500015258789,76.55000305175781,25948142
2025-04-17,77.5,78.25,75.69999694824219,76.5,32217986
2025-04-18,76.5999984741211,77.9000015258789,76.1500015258789,77.69999694824219,16515454
2025-04-21,76.8499984741211,79.3499984741211,74.80000305175781,76.5,35881095
2025-04-22,76.69999694824219,77.80000305175781,76.3499984741211,77.5,21354672
2025-04-24,78.5,79.19999694824219,75.55000305175781,77.0,35547634
2025-04-25,77.69999694824219,79.25,77.6500015258789,78.75,21883096
2025-04-28,75.0,78.0999984741211,74.80000305175781,78.0999984741211,44178795
2025-04-29,74.1500015258789,75.3499984741211,73.9000015258789,74.69999694824219,33087056
2025-04-30,73.25,74.6500015258789,72.80000305175781,74.19999694824219,27557687
2025-05-02,74.6500015258789,75.5,73.5999984741211,73.9000015258789,22669937
2025-05-05,73.25,75.55000305175781,72.80000305175781,75.1500015258789,21485088
2025-05-06,73.0999984741211,74.6500015258789,72.44999694824219,73.1500015258789,28030951
2025-05-07,72.19999694824219,73.4000015258789,71.69999694824219,73.0999984741211,29603596
2025-05-08,73.69999694824219,73.9000015258789,72.4000015258789,72.80000305175781,16217943
2025-05-09,74.0999984741211,75.0,72.9000015258789,73.44999694824219,33405898
2025-05-12,79.5,80.4000015258789,75.80000305175781,76.1500015258789,46028386
2025-05-13,78.75,79.94999694824219,78.5,79.30000305175781,32453016
2025-05-14,79.25,79.5999984741211,77.9000015258789,78.75,32222586
2025-05-15,77.6500015258789,80.6500015258789,76.80000305175781,79.80000305175781,27619595
2025-05-16,78.5999984741211,79.0,77.25,77.69999694824219,39002500
2025-05-20,78.5,79.4000015258789,77.9000015258789,78.75,28394132
2025-05-21,77.44999694824219,78.6500015258789,77.3499984741211,78.0999984741211,16489619
2025-05-22,78.30000305175781,79.30000305175781,77.5999984741211,77.94999694824219,31247827
2025-05-23,77.25,79.6500015258789,76.5,78.30000305175781,27017141
2025-05-26,77.75,78.30000305175781,76.80000305175781,78.25,16220088
2025-05-27,76.8499984741211,78.4000015258789,76.3499984741211,77.94999694824219,18680491
2025-05-28,78.05000305175781,78.1500015258789,76.5,77.05000305175781,17916531
2025-05-29,78.0999984741211,78.69999694824219,77.94999694824219,78.4000015258789,4439123
